ID,price,date,postcode,prop_type,new_bldg,duration,address_1,address_2,street,locality,city,district,county,cat_type,status
"{D6DEC70B-BBAE-4B48-B6BE-E0A4811C8087}","910000","1995-02-28 00:00","NW3 7RR","D","N","F","99","","REDINGTON ROAD","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{C115AB8E-36F9-4BF4-BF5B-DD2CA92F9C90}","78000","1995-11-24 00:00","N9 9RG","S","N","F","32","","CENTRAL AVENUE","LONDON","LONDON","ENFIELD","GREATER LONDON","A","A"
"{F36EE307-0B0F-4CC0-BDAB-E0A4A63A93B0}","76000","1995-08-02 00:00","NW9 0UJ","T","N","F","58","","WAKEMANS HILL AVENUE","LONDON","LONDON","BRENT","GREATER LONDON","A","A"
"{B70A765D-0FDF-4DC7-A733-E440B541D3E0}","150000","1995-04-25 00:00","KT2 5EP","S","N","F","112","","RICHMOND ROAD","KINGSTON UPON THAMES","KINGSTON UPON THAMES","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{7F261225-00AE-4241-ABEE-E0A4D0BFFB25}","57000","1995-10-20 00:00","TW14 0JR","T","N","F","70","","LANSBURY AVENUE","FELTHAM","FELTHAM","HOUNSLOW","GREATER LONDON","A","A"
"{2B56E4B9-8CCB-4BBC-BFDE-DD2D39EA99A7}","119000","1995-09-11 00:00","SW18 1ND","F","N","L","15E","","MELROSE ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{FCEC0D37-2FA1-4804-9F87-E7BAC36A6438}","490000","1995-09-15 00:00","NW11 7SP","D","N","F","44","","PARK DRIVE","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{38204B33-1467-43F6-8A42-3DF57CF323D6}","181000","1995-11-17 00:00","RM11 3LR","D","N","F","94","","PARKSTONE AVENUE","HORNCHURCH","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{7B606178-8443-46EE-95E2-3DF5EBE5225A}","59000","1995-09-29 00:00","W3 8JN","F","N","L","GUNNERSBURY COURT","FLAT 43","BOLLO LANE","LONDON","LONDON","EALING","GREATER LONDON","A","A"
"{8FC856B1-03E9-48DF-92A4-451C14775304}","56500","1995-12-20 00:00","KT1 2NR","F","Y","L","9","","FAIRFIELD WEST","KINGSTON UPON THAMES","KINGSTON UPON THAMES","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{5F91F5B5-81C3-4A6F-B20D-451C15ADD71D}","192000","1995-02-13 00:00","KT4 7LY","D","N","F","9","","PADDOCK CLOSE","WORCESTER PARK","WORCESTER PARK","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{F8283D05-2FB6-4AE7-B33D-48AB5C7E4B13}","60000","1995-08-14 00:00","SM5 3HA","F","N","L","17","","SALISBURY ROAD","CARSHALTON","CARSHALTON","SUTTON","GREATER LONDON","A","A"
"{1DC06EE1-B742-49CB-9B55-418A3DD4CBEE}","107750","1995-07-28 00:00","SW4 9JJ","F","N","L","151","GROUND FLOOR FLAT","ABBEVILLE ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{23884450-7D07-49BA-80BA-418A69C41B24}","58000","1995-03-31 00:00","BR1 3NS","F","N","L","16","","COLLEGE ROAD","BROMLEY","BROMLEY","BROMLEY","GREATER LONDON","A","A"
"{2AF83518-5D7F-4939-8180-3A66D104FEEA}","61500","1995-04-28 00:00","IG3 9AB","T","N","F","111","","SOUTH PARK DRIVE","ILFORD","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{28A469B9-D0BF-4246-ADB9-3DF6B3CC24EC}","98000","1995-05-26 00:00","CR5 1JR","D","N","F","167A","","CATERHAM DRIVE","COULSDON","COULSDON","CROYDON","GREATER LONDON","A","A"
"{8EA5EDF2-68BA-4CBC-8383-48AB7866D52C}","69000","1995-03-30 00:00","W13 0EB","F","N","L","64A","","LYNTON AVENUE","LONDON","LONDON","EALING","GREATER LONDON","A","A"
"{A74F68FC-03F3-4B95-A9EE-3A674026ED0C}","118500","1995-03-21 00:00","SW18 5RW","T","N","F","188","","BALVERNIE GROVE","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{78B76991-0481-445A-A0BF-451CCDA06D59}","72000","1995-04-19 00:00","NW4 2RX","T","N","F","59","","ALEXANDRA ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{F0DEBA4D-D8D4-416E-8FFD-3DF7442E4A5C}","55000","1995-01-30 00:00","HA3 8UQ","F","N","L","BEVERLEY COURT","12","KENTON LANE","HARROW","HARROW","HARROW","GREATER LONDON","A","A"
"{4CF20D8A-E7A2-48B2-9D76-418AB77B8A33}","207500","1995-06-30 00:00","SW4 9HS","T","N","F","27","","SHANDON ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{548116D3-6D1B-4ACF-9F1D-418AC1DA1C07}","65250","1995-08-18 00:00","KT6 6AT","F","Y","L","20","","LYSANDER GARDENS","SURBITON","SURBITON","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{E6637C4F-035F-417B-B491-BFD53ADE5D30}","79000","1995-07-21 00:00","KT5 8LB","F","N","L","KNOLE HOUSE","FLAT 5","ADAMS CLOSE","SURBITON","SURBITON","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{8D32A114-7FB7-4393-A49E-BFD56FF32322}","87500","1995-10-24 00:00","EN4 8ES","S","N","F","47","","GALLANTS FARM ROAD","EAST BARNET","BARNET","BARNET","GREATER LONDON","A","A"
"{64232491-51B5-4C3F-A9FD-BC499CDAD88C}","82300","1995-01-16 00:00","UB4 9TH","S","Y","F","91","","TELFORD WAY","HAYES","HAYES","HILLINGDON","GREATER LONDON","A","A"
"{B5098834-D167-42B1-908B-BC49C71CB554}","128000","1995-01-11 00:00","SE9 1HF","S","N","F","55","","ARCHERY ROAD","LONDON","LONDON","GREENWICH","GREATER LONDON","A","A"
"{6679629D-8293-4612-9868-C6E6A601F7B7}","53000","1995-06-15 00:00","E14 9UP","F","N","L","53","","FALCON WAY","LONDON","LONDON","TOWER HAMLETS","GREATER LONDON","A","A"
"{A35AE98C-9EC1-4179-B90E-B8C3FE2092D7}","75000","1995-02-27 00:00","N22 5DX","T","N","F","12","","ELDON ROAD","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{9FE2F447-1E64-475F-A5A9-BC4A4F15D618}","92500","1995-11-06 00:00","TN16 3TR","D","N","F","20A","","MOUNT PLEASANT","BIGGIN HILL","WESTERHAM","BROMLEY","GREATER LONDON","A","A"
"{08E9A9FF-AC70-4470-B549-A56ABE39F18E}","95000","1995-08-07 00:00","W14 0AU","F","N","L","23","","SINCLAIR GARDENS","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{221C1474-2E37-4AA4-ACFB-AC89DD7DA0C2}","62000","1995-09-08 00:00","UB3 1RD","T","N","F","29","","CLEVEDON GARDENS","HAYES","HAYES","HILLINGDON","GREATER LONDON","A","A"
"{4E08DDE7-2B0A-4DB1-BDE3-AC89EE501A6F}","232500","1995-05-01 00:00","SW6 4UQ","T","N","F","9","","ST DIONIS ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{ECB812A8-F0FE-44D9-848B-B00EC4B5AA9D}","109500","1995-02-03 00:00","SE22 8PY","T","N","F","32","","TROSSACHS ROAD","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{208D3ED1-C932-486C-978C-AC8A656EF54F}","139000","1995-08-25 00:00","HA1 3EP","S","N","F","21","","WELLINGTON TERRACE","HARROW","HARROW","HARROW","GREATER LONDON","A","A"
"{B1E54E97-9DB9-4209-BB57-A56BF49F71BF}","125000","1995-08-31 00:00","TN16 3TB","D","N","F","30","","THE GROVE","BIGGIN HILL","WESTERHAM","BROMLEY","GREATER LONDON","A","A"
"{72F87777-8FF7-4051-B5BA-A56BF9196A6F}","312000","1995-01-16 00:00","KT3 4LE","D","N","F","14","","CAMBRIDGE AVENUE","NEW MALDEN","NEW MALDEN","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{AC6D9AE4-9ACA-4485-9205-B39D6DC8B6D2}","56000","1995-04-28 00:00","E7 8DW","T","N","F","88","","SHERRARD ROAD","LONDON","LONDON","NEWHAM","GREATER LONDON","A","A"
"{D8F8224F-C884-428C-92CA-AC8ADC8A43DA}","52000","1995-10-13 00:00","NW2 7EU","F","N","L","OXGATE COURT","FLAT 13","COLES GREEN ROAD","LONDON","LONDON","BRENT","GREATER LONDON","A","A"
"{F4101D85-7720-4281-9EF6-B00FBD564BCE}","58000","1995-08-25 00:00","SE13 5QT","F","N","L","1A","","NORTHBROOK ROAD","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{D8B0329B-B419-4733-B7F5-A56C5B4F4AE4}","139500","1995-08-04 00:00","SW19 3AR","S","N","F","45","","BOURNEMOUTH ROAD","LONDON","LONDON","MERTON","GREATER LONDON","A","A"
"{5091BF7A-84F3-4A29-92E4-A56C72E67D02}","75000","1995-10-12 00:00","UB1 2EA","T","N","F","4","","DANE ROAD","SOUTHALL","SOUTHALL","EALING","GREATER LONDON","A","A"
"{8DCA46EB-4D41-4A3B-99F0-B39E0BF88DFA}","73000","1995-04-05 00:00","CW9 8AA","T","N","F","176","","LONDON ROAD","NORTHWICH","NORTHWICH","VALE ROYAL","CHESHIRE","A","A"
"{3F7479AB-836A-4EF9-9519-E7BB144E0A23}","66000","1995-04-24 00:00","RM14 1LH","T","N","F","297","","FRONT LANE","UPMINSTER","UPMINSTER","HAVERING","GREATER LONDON","A","A"
"{844650EB-2BCC-412D-AB94-DD2E0B74EB63}","70000","1995-12-06 00:00","TW11 0SG","S","N","L","23D","","WINDSOR ROAD","TEDDINGTON","TEDDINGTON","RICHMOND UPON THAMES","GREATER LONDON","A","A"
"{F4991388-81DA-466A-B0B1-E7BB9CB4C0F9}","59500","1995-08-18 00:00","N8 8NH","F","N","L","68A","","ROKESLY AVENUE","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{804E5F20-DA91-4FE5-B064-E0A619BE4115}","77500","1995-04-28 00:00","EN3 4BB","T","N","F","10","","CHESTER GARDENS","ENFIELD","ENFIELD","ENFIELD","GREATER LONDON","A","A"
"{E077E430-C2B1-4EEF-A760-EB38ED7A7D21}","59000","1995-02-10 00:00","CR0 6UU","S","N","F","111","","LEBANON ROAD","CROYDON","CROYDON","CROYDON","GREATER LONDON","A","A"
"{854E7EA2-2162-49D1-900F-EB393E3E5ED2}","80000","1995-09-15 00:00","W4 3JT","F","N","L","44","FLAT 3","SUTTON LANE SOUTH","LONDON","LONDON","HOUNSLOW","GREATER LONDON","A","A"
"{D9ACAFEF-C248-4EDC-8145-418B03C790F2}","78000","1995-03-17 00:00","SE23 3QG","S","N","F","55","","WESTWOOD PARK","LONDON","LONDON","LEWISHAM","GREATER LONDON","A","A"
"{47CC2094-B3F1-4DFE-B904-418B2C707394}","157500","1995-12-01 00:00","W11 4SL","F","N","L","14","GROUND FLOOR FLAT","ROYAL CRESCENT","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{FCB7D69B-6C9F-4830-AC09-418B3606ED3A}","126000","1995-12-01 00:00","HA5 4PP","S","N","F","51","","GRIMSDYKE ROAD","PINNER","PINNER","HARROW","GREATER LONDON","A","A"
"{9A0B49F2-4049-4ED3-9640-3DF864681A21}","86500","1995-01-31 00:00","NW6 1AD","F","N","L","164A","","CHOLMLEY GARDENS","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{BCE5AD26-4C71-4352-B7D1-3DF8B0615A9E}","60000","1995-03-22 00:00","UB6 0SX","T","N","F","13","","HAPGOOD CLOSE","GREENFORD","GREENFORD","EALING","GREATER LONDON","A","A"
"{849F9870-74FD-49B6-B2AD-3DF8CC81FF13}","80000","1995-06-30 00:00","UB6 9ER","S","N","F","2","","WARREN DRIVE","GREENFORD","GREENFORD","EALING","GREATER LONDON","A","A"
"{8FB680E7-0442-4952-8DFD-3DF8D16F29DB}","705000","1995-12-22 00:00","SW1W 9EP","T","Y","L","4A","","BURTON MEWS","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{A1DBDADE-FC4E-473B-8D7E-451D8198EFCA}","119000","1995-03-31 00:00","SW11 5SA","F","N","L","102B","","MYSORE ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{A57CCABB-26D0-4DC9-A968-3DF9640B6D0F}","95000","1995-09-01 00:00","SM4 4DD","T","N","F","11","","MAYCROSS AVENUE","MORDEN","MORDEN","MERTON","GREATER LONDON","A","A"
"{71EADF11-5C15-4EC1-8A70-451DD75D9E10}","900000","1995-07-20 00:00","W2 2HL","T","N","L","38","","CONNAUGHT SQUARE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{ED72AE01-409B-4F60-BD2B-BFD6B99D0EC1}","79950","1995-09-15 00:00","CR2 7JZ","F","Y","L","2","FLAT 9","WARD CLOSE","SOUTH CROYDON","SOUTH CROYDON","CROYDON","GREATER LONDON","A","A"
"{7583ACD5-86B3-4F34-A9CE-C6E7AE0C58B5}","100000","1995-08-04 00:00","SW11 5BL","T","N","F","28","","KNOWSLEY ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{98EA7F1F-97D6-47F4-AE7B-B8C53583E707}","83000","1995-09-29 00:00","CR4 1JU","S","N","F","72","","ABBOTTS ROAD","MITCHAM","MITCHAM","MERTON","GREATER LONDON","A","A"
"{DE58AF13-7DF5-4F31-B42B-C35DAF40107C}","99000","1995-04-11 00:00","KT1 3BH","S","N","F","2","","BUCKINGHAM ROAD","KINGSTON UPON THAMES","KINGSTON UPON THAMES","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{617DEC6B-04A5-417E-ADFD-BC4BAC089C93}","63000","1995-08-25 00:00","N11 3EL","F","N","L","28","FLAT A","PARKHURST ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{1BADB4F6-FEE4-4B59-9EFE-BFD7865816A4}","58000","1995-01-27 00:00","N15 5DX","T","N","F","127","","SEAFORD ROAD","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{FB1C99ED-F59C-4623-8F75-C35DFBDAC4A4}","105000","1995-09-29 00:00","EN2 7LN","S","N","F","2","","CURTHWAITE GARDENS","ENFIELD","ENFIELD","ENFIELD","GREATER LONDON","A","A"
"{9A31B772-4DFC-4DFB-8082-C6E85042229C}","59000","1995-06-23 00:00","SW16 1RE","F","N","L","43","FLAT 4","TOOTING BEC GARDENS","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{6A37D7F4-4CA4-4F4F-837E-C6E8B7E6F874}","135000","1995-01-25 00:00","E18 1PJ","S","N","F","19","","ASHBOURNE AVENUE","LONDON","LONDON","REDBRIDGE","GREATER LONDON","A","A"
"{A593D24D-6E43-43A6-B2CB-C6E8C5035000}","66000","1995-10-27 00:00","N3 1EN","F","N","L","ROCKLANDS","FLAT 9","GORDON ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{90760D72-50DA-4EAE-B7BF-C6E8CFF5F25D}","76950","1995-08-04 00:00","N11 3EL","F","Y","L","66","","PARKHURST ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{6A0F8CB9-528B-4E48-BDFD-C6E8D1CF713A}","215000","1995-08-14 00:00","SM5 4HP","D","N","F","11","","SOUTHWAY","CARSHALTON","CARSHALTON","SUTTON","GREATER LONDON","A","A"
"{E99CC614-6279-4038-90CE-B8C62CD500B3}","160000","1995-11-08 00:00","SW6 7JZ","T","N","F","7","","ORBAIN ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{0A89FA8B-0333-4612-939D-B8C64B73F0AB}","102000","1995-02-16 00:00","E1W 2BE","F","N","L","BREEZERS COURT, 20","FLAT 22","THE HIGHWAY","LONDON","LONDON","TOWER HAMLETS","GREATER LONDON","A","A"
"{3C3F18BF-8F09-4A5E-87E0-A56D07AC3046}","68000","1995-12-07 00:00","SM6 8AF","S","N","F","94","","BUTE ROAD","WALLINGTON","WALLINGTON","SUTTON","GREATER LONDON","A","A"
"{C3F60E18-0EF4-4FD5-803D-AC8B91ABA020}","155000","1995-07-14 00:00","N3 1EB","T","N","F","42","","ELM PARK ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{155C4E0D-A90D-4563-B125-A8F198664748}","93000","1995-05-19 00:00","RM13 9PX","D","N","F","7","","BRISCOE ROAD","RAINHAM","RAINHAM","HAVERING","GREATER LONDON","A","A"
"{DC2EA080-6B9D-4AA3-8FCC-AC8C18CBB2E7}","167000","1995-03-03 00:00","SM2 5LF","S","N","F","4","","BANSTEAD ROAD SOUTH","SUTTON","SUTTON","SUTTON","GREATER LONDON","A","A"
"{C3AFBF2D-AA63-4CFC-8AF5-B39F2AA439A1}","151000","1995-10-27 00:00","NW5 4HG","F","N","L","39","","WORDSWORTH PLACE","","LONDON","CAMDEN","GREATER LONDON","A","A"
"{3639F093-2015-4C48-BE86-A56DE8E40F3D}","157000","1995-10-23 00:00","NW7 3RJ","S","N","F","27","","GOODWYN AVENUE","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{35FCABA0-5992-44D5-A65C-A56DF27ACAA0}","54000","1995-04-07 00:00","N16 9BE","F","Y","L","26","FLAT 4","CLISSOLD CRESCENT","LONDON","LONDON","HACKNEY","GREATER LONDON","A","A"
"{55FC16C8-A777-49D3-9114-AC8D067B7A1D}","56000","1995-06-30 00:00","RM8 1XR","S","N","F","20","","MAYFIELD ROAD","GOODMAYES","DAGENHAM","BARKING AND DAGENHAM","GREATER LONDON","A","A"
"{38ACBDE9-CA6F-47B2-AF31-AC8D5BC5267D}","145000","1995-07-21 00:00","W12 7BJ","T","N","F","17","","BLOEMFONTEIN AVENUE","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{42914436-5C93-4F88-9E62-AC8D7810C180}","220950","1995-10-12 00:00","SW1P 2TB","F","Y","L","ORMOND HOUSE","FLAT 11","MEDWAY STREET","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{73D476DE-FA06-4C3F-94F6-AC8D86C48465}","120000","1995-07-14 00:00","HA8 9RB","T","N","F","6","","UPCROFT AVENUE","EDGWARE","EDGWARE","BARNET","GREATER LONDON","A","A"
"{497C7014-F02A-4CF6-A6BC-DD2F293DB5EB}","54000","1995-02-27 00:00","SM4 5NH","T","N","L","2","","BIRCHWOOD CLOSE","MORDEN","MORDEN","MERTON","GREATER LONDON","A","A"
"{3FD4E759-1DB1-421D-9A43-DD2F299AF7D4}","117000","1995-10-20 00:00","W9 2QR","F","N","L","86","GROUND FLOOR FLAT","SUTHERLAND AVENUE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{0E2F05D2-3059-4A8B-B379-E0A717543A23}","60000","1995-08-18 00:00","SE15 3NY","T","N","F","4","","SCYLLA ROAD","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{183BCB2E-8AB5-4019-BC74-DD2FB33F1ABE}","62000","1995-01-31 00:00","E6 3QU","T","N","F","57","","MONMOUTH ROAD","LONDON","LONDON","NEWHAM","GREATER LONDON","A","A"
"{616C2DEC-D719-4231-BEB1-E7BD658527D1}","375000","1995-12-21 00:00","SW3 3TA","T","N","F","23","","GODFREY STREET","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{02CEC236-D086-4E47-B4C5-E0A79E05A28B}","115000","1995-11-07 00:00","SW1V 4HA","F","N","L","124","FLAT 1","ALDERNEY STREET","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{4CEE9133-EEB1-4212-95DB-DD2FE0EECCD2}","128000","1995-03-02 00:00","KT3 6RP","D","N","F","24","","HOLLINGTON CRESCENT","NEW MALDEN","NEW MALDEN","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{68A2DD17-30E7-49DE-A2A0-EB3A91518B43}","130000","1995-12-22 00:00","SW6 6HX","F","N","L","428","","FULHAM PALACE ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{E3915EDB-A315-487A-A057-E0A7C701D6CD}","55000","1995-07-25 00:00","SW16 2UL","T","N","F","98","","SUNNYHILL ROAD","LONDON","LONDON","LAMBETH","GREATER LONDON","A","A"
"{70E228FA-E293-4E50-8D7F-E0A7E2B9BFD3}","94000","1995-05-05 00:00","EN5 1LG","T","N","F","11","","THE HOOK","NEW BARNET","BARNET","BARNET","GREATER LONDON","A","A"
"{0E4C54E8-CBFF-4245-9838-E0A8465AA505}","60000","1995-12-18 00:00","EN1 4EA","S","N","F","158","","LINDEN GARDENS","ENFIELD","ENFIELD","ENFIELD","GREATER LONDON","A","A"
"{CA69B312-5E03-4BA3-A4D9-DD30A16B1999}","223000","1995-09-14 00:00","N8 9AU","T","N","F","90","","CECILE PARK","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{718C4DFB-0F15-473B-B641-3A68F2F3206E}","295000","1995-02-27 00:00","NW5 1RF","T","N","F","7","","COUTTS CRESCENT","LONDON","LONDON","CAMDEN","GREATER LONDON","A","A"
"{D51E4AB4-7E3A-4276-8915-3A68FAF4964E}","72995","1995-08-25 00:00","SW16 6QT","T","N","F","231","","SOUTHCROFT ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{7A2838A6-99B4-4A2F-83B7-3DFA83BD3FDE}","105000","1995-02-24 00:00","DA7 4PB","S","N","F","4","","SHELDON ROAD","BEXLEYHEATH","BEXLEYHEATH","BEXLEY","GREATER LONDON","A","A"
"{E1D2AE06-A029-455A-BD77-3A695F496D50}","79500","1995-03-09 00:00","SW10 9AW","F","N","L","139","FLAT B","FINBOROUGH ROAD","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{8AAA4D4D-D6DB-40E7-9151-418CD397443D}","54000","1995-03-10 00:00","UB1 2XR","T","N","F","10","","DEVONSHIRE ROAD","SOUTHALL","SOUTHALL","EALING","GREATER LONDON","A","A"
"{AA3DF666-1497-47B0-8B93-3DFB75889294}","74250","1995-06-26 00:00","KT4 8PA","D","N","F","116","","DORCHESTER ROAD","WORCESTER PARK","WORCESTER PARK","SUTTON","GREATER LONDON","A","A"
"{BDA501D5-9927-41F4-8BC7-3DFC016F3BBA}","180000","1995-02-17 00:00","BR2 0RW","S","N","F","61","","SOUTH HILL ROAD","BROMLEY","BROMLEY","BROMLEY","GREATER LONDON","A","A"
"{4961EDA4-B08C-444B-988A-451EE7BAF7C1}","67500","1995-03-27 00:00","KT9 2DU","T","N","F","15","","STOKESBY ROAD","CHESSINGTON","CHESSINGTON","KINGSTON UPON THAMES","GREATER LONDON","A","A"
"{D6A5CBED-D676-43B7-9FEB-C35ED31E987A}","425000","1995-11-10 00:00","N6 5TS","S","N","F","10","","STANHOPE GARDENS","HIGHGATE","LONDON","HARINGEY","GREATER LONDON","A","A"
"{B0BAC500-38E7-4932-9D39-BFD878262346}","57000","1995-09-28 00:00","E10 6HE","T","N","F","156","","COLCHESTER ROAD","LEYTON","LONDON","WALTHAM FOREST","GREATER LONDON","A","A"
"{BAE80FB3-0F28-4A3F-98EA-C35F26F9D1E2}","57500","1995-02-06 00:00","SE5 8TW","F","N","L","72","FLAT 15","GROVE LANE","LONDON","LONDON","SOUTHWARK","GREATER LONDON","A","A"
"{EEBF92C3-57ED-412F-9A4D-C35F5BE6167A}","95000","1995-06-16 00:00","SM3 9AR","T","N","F","16","","SUNBURY ROAD","SUTTON","SUTTON","SUTTON","GREATER LONDON","A","A"
"{3CD3CD33-0218-47D3-A033-BFD934996051}","54250","1995-08-18 00:00","UB8 1XT","F","N","L","73","","PAGES LANE","UXBRIDGE","UXBRIDGE","HILLINGDON","GREATER LONDON","A","A"
"{012BFCCA-DD07-49A5-9C68-C6E9DD7AAAA2}","135000","1995-09-29 00:00","W6 9SF","T","N","F","3","","WINSLOW ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{33924949-E561-46C1-B2F1-C6E9F4161374}","129000","1995-12-21 00:00","UB3 2AQ","D","N","F","149","","BOTWELL LANE","HAYES","HAYES","HILLINGDON","GREATER LONDON","A","A"
"{A6FED63F-6D8B-43C4-9194-BFD9804D4668}","52100","1995-08-14 00:00","N3 3DA","F","N","L","92","","BASING WAY","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{A15FB8A8-326B-4441-AA4C-BFD9AD91CBFC}","290000","1995-07-26 00:00","SW15 1QP","T","N","F","70","","HOTHAM ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{BF6962B1-522B-4799-BB8A-B8C7770D0D99}","69950","1995-12-20 00:00","DA8 2HG","T","Y","F","22","","DURIUN WAY","ERITH","ERITH","BEXLEY","GREATER LONDON","A","A"
"{EEBE049D-35CD-4D9D-8285-BC4DC556B049}","67000","1995-03-31 00:00","SW12 8LY","F","N","L","73D","","NIGHTINGALE LANE","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{DFDB00A2-2E78-4EAA-B559-B8C7A72B94E8}","78000","1995-08-30 00:00","NW11 0BA","F","Y","L","20","","EASTSIDE ROAD","LONDON","LONDON","BARNET","GREATER LONDON","A","A"
"{1E4848B2-6D5A-4804-BC89-C36071D27F3C}","179950","1995-06-02 00:00","N14 6DQ","D","Y","F","199","","LEIGH HUNT DRIVE","LONDON","LONDON","ENFIELD","GREATER LONDON","A","A"
"{A91A8E6C-E83F-4CA8-8677-C6EAA1ADE1D6}","79500","1995-08-18 00:00","SW11 1XG","F","N","L","11","","LEATHWAITE ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{664E93E1-CDC0-411B-9487-BC4E35AD45C9}","96500","1995-06-23 00:00","W2 4DJ","F","N","L","75","FLAT 4","KENSINGTON GARDENS SQUARE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{D257FBA7-91A5-48DD-803C-BC4E37BB745D}","260000","1995-02-03 00:00","SW6 4AF","T","N","F","29","","DELVINO ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{588149D0-D92B-44DD-93D7-A8F2DEE71A34}","139000","1995-08-09 00:00","W1H 2NN","F","N","L","CLAREWOOD COURT","FLAT 42","SEYMOUR PLACE","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{A681CCC3-4C1F-4460-9FBB-B01331F3D80F}","71000","1995-12-08 00:00","W13 8PY","F","N","L","3","","LANGHAM GARDENS","LONDON","LONDON","EALING","GREATER LONDON","A","A"
"{25D1F219-F8C5-484C-9BA8-A8F34957C638}","91250","1995-11-03 00:00","SW18 3QY","F","N","L","130A","","SWABY ROAD","LONDON","LONDON","WANDSWORTH","GREATER LONDON","A","A"
"{33EFA5E5-759B-414F-8672-A8F37B5AA610}","76000","1995-02-02 00:00","N17 0SS","T","N","F","60","","WILLOUGHBY LANE","LONDON","LONDON","HARINGEY","GREATER LONDON","A","A"
"{0C143C97-1739-48C7-B999-AC8E849F66F6}","200000","1995-08-18 00:00","SW1A 2EP","F","N","L","4","FLAT 127","WHITEHALL COURT","LONDON","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","A"
"{12F1324F-C97B-40B2-A58C-AC8E94F87F49}","50500","1995-12-21 00:00","E15 3AS","F","Y","L","98","","JACK CLOW ROAD","LONDON","LONDON","NEWHAM","GREATER LONDON","A","A"
